date,client,channel,campaign_name,spend,impressions,clicks,conversions,conversion_value
14/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.7,2219,21,1,792.1
15/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,24.34,3309,53,1,744.29
15/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.61,2074,40,0,0.0
16/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,24.57,3403,46,1,733.72
16/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.74,2166,23,0,0.0
17/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,20.06,1994,34,3,1701.02
17/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,12.04,1207,9,0,0.0
18/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,27.05,4019,46,1,956.16
18/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,16.23,2474,31,0,0.0
19/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,28.38,2691,27,0,0.0
19/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,17.03,1603,12,0,0.0
20/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,23.73,4160,63,0,0.0
20/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.24,2511,29,1,1108.14
21/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,26.22,3513,69,1,657.43
21/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,15.73,2152,42,0,0.0
22/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,23.48,3116,57,0,0.0
22/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.09,1846,27,0,0.0
23/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,23.92,2309,26,0,0.0
23/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.35,1403,18,0,0.0
24/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,24.39,2555,25,0,0.0
24/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.63,1537,10,0,0.0
25/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,24.39,2272,27,0,0.0
25/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,14.63,1328,16,0,0.0
26/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,20.96,2235,29,1,899.71
26/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,12.58,1350,29,0,0.0
27/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,28.08,4845,68,1,544.17
27/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,16.85,2906,46,1,1081.92
28/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,21.03,3293,30,0,0.0
28/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,12.62,2024,34,1,1195.09
29/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,22.99,3039,41,1,782.82
29/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,13.79,1727,17,2,1398.2
30/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,25.81,4027,80,1,574.02
30/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,15.49,2391,47,0,0.0
31/07/2026,Clinica Vantia,Meta Ads,Prospecting Social ES Q3,23.01,2564,46,0,0.0
31/07/2026,Clinica Vantia,Meta Ads,Retargeting Social ES Q3,13.81,1538,32,0,0.0
01/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,143.21,16357,328,5,283.03
01/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,111.39,12633,247,2,174.68
02/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,162.58,17704,194,4,206.49
02/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,126.45,13754,142,2,175.76
03/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,165.14,28754,258,7,542.37
03/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,128.44,22622,192,6,560.37
04/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,201.04,31058,495,13,649.68
04/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,156.37,23906,383,8,387.94
05/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,152.72,29638,362,4,314.03
05/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,118.79,22918,300,5,305.29
06/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,164.46,15321,329,12,1317.35
06/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,127.91,11803,237,7,548.81
07/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,193.16,28614,454,15,896.97
07/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,150.23,22001,303,9,758.32
08/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,212.99,25714,428,6,442.09
08/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,165.66,20238,297,4,265.99
09/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,134.01,18002,330,3,118.62
09/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,104.23,14008,246,4,356.32
10/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,155.23,21220,331,4,271.59
10/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,120.73,16494,238,5,400.76
11/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,142.8,21616,383,3,209.3
11/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,111.07,16976,322,8,305.16
12/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,162.42,19679,180,0,0.0
12/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,126.32,15256,175,0,0.0
13/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,157.01,19200,248,5,391.85
13/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,122.12,15042,199,4,209.94
14/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,143.62,21924,260,4,370.03
14/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,111.71,17141,207,4,258.51
15/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,163.42,17746,160,4,234.41
15/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,127.1,13498,124,2,125.91
16/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,151.68,20882,211,5,361.38
16/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,117.97,16227,158,1,89.14
17/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,152.77,23487,199,0,0.0
17/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,118.82,18202,153,1,56.79
18/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,144.36,15355,135,3,
18/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,112.28,11820,104,2,118.8
19/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,155.91,24947,220,4,
19/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,121.26,19291,175,2,132.49
20/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,202.37,34134,289,9,433.71
20/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,157.4,26723,223,3,186.48
21/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,167.25,28706,509,7,507.76
21/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,130.08,22438,412,3,244.6
22/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,183.65,19454,288,1,66.23
22/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,142.84,14958,218,2,95.75
23/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,176.4,17911,308,5,227.71
23/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,137.2,13921,241,5,
24/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,184.32,35377,589,9,869.89
24/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,143.36,27369,425,12,647.89
25/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,182.96,23367,298,4,250.46
25/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,142.31,18482,259,10,869.38
26/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,152.86,29896,431,9,471.3
26/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,118.89,23653,336,5,453.06
27/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,161.97,14987,289,5,354.68
27/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,125.98,11648,249,5,406.8
28/02/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,175.95,17878,209,8,381.28
28/02/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,136.85,13924,205,2,103.99
01/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,176.87,29964,448,0,0.0
01/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,137.56,23339,330,7,274.65
02/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,180.51,17987,287,10,531.26
02/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,140.4,14082,197,5,325.07
03/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,157.96,30510,398,5,569.72
03/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,122.86,24095,300,3,
04/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,163.07,24025,305,4,360.21
04/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,126.83,18722,245,4,301.12
05/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,188.77,32013,672,14,823.01
05/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,146.82,24822,517,12,966.06
06/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,168.34,19384,250,5,314.82
06/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,130.93,15024,183,2,138.34
07/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,201.26,20433,243,2,163.11
07/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,156.53,16385,189,1,94.21
08/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,144.57,24710,489,20,1631.78
08/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,112.45,19173,365,9,608.64
09/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,163.87,24615,251,2,
09/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,127.46,19463,183,6,324.28
10/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,189.25,33511,524,17,1277.14
10/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,147.2,25793,437,13,1034.04
11/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,196.57,30818,469,15,1226.02
11/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,152.89,23936,353,5,305.7
12/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,194.0,18798,243,5,331.87
12/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,150.89,14527,196,4,221.84
13/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,187.27,21761,439,11,763.48
13/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,145.65,16897,332,2,
14/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,149.69,22070,197,9,696.08
14/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,116.42,16837,159,1,58.07
15/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,153.51,27614,570,5,347.52
15/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,119.4,21453,393,0,0.0
16/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,188.47,26983,276,7,331.29
16/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,146.59,20640,240,12,910.92
17/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,133.42,15744,129,2,159.53
17/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,103.77,12166,86,1,69.64
18/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,131.54,26118,473,8,344.64
18/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,102.31,20332,390,7,441.1
19/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,139.85,22799,184,1,71.48
19/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,108.77,18059,159,1,52.0
20/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,120.71,11027,135,1,85.79
20/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,93.89,8573,91,2,165.11
21/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,179.63,26760,362,8,549.16
21/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,139.71,20952,307,10,662.37
22/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,125.38,17740,231,2,123.01
22/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,97.52,14028,167,1,94.36
23/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,164.85,16610,285,7,569.46
23/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,128.21,13070,218,3,111.75
24/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,128.6,15822,223,1,80.24
24/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,100.02,11990,147,0,0.0
25/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,137.03,15934,225,5,501.44
25/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,106.58,12527,196,6,500.02
26/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,153.82,25582,352,5,426.98
26/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,119.63,20042,278,7,381.02
27/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,195.75,20016,252,2,119.88
27/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,152.25,15545,209,1,67.85
28/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,220.14,29985,375,4,241.49
28/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,171.22,23474,287,2,135.84
29/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,230.91,24306,346,8,426.43
29/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,179.6,18935,237,7,588.81
30/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,192.28,32397,366,5,371.74
30/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,149.55,25089,260,10,613.89
31/03/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q1,125.24,12072,145,1,56.99
31/03/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q1,97.41,9304,115,1,52.22
01/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,159.37,18787,250,6,392.91
01/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,123.95,14743,194,3,160.06
02/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,165.01,15426,217,5,334.59
02/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,128.34,11767,152,2,163.78
03/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,228.8,27028,311,6,551.66
03/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,177.95,20973,256,1,46.11
04/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,172.08,16083,162,4,246.55
04/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,133.84,12518,95,0,0.0
05/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,158.7,20355,330,3,163.81
05/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,123.43,16022,235,8,555.8
06/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,148.2,16139,165,2,131.19
06/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,115.27,12539,121,4,355.08
07/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,164.32,20154,321,9,527.4
07/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,127.81,15882,259,3,185.42
08/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,114.11,14940,244,4,390.83
08/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,88.75,11804,168,1,62.92
09/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,177.21,19710,332,7,406.86
09/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,137.83,15399,249,6,287.33
10/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,182.17,23044,200,2,112.23
10/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,141.68,18075,162,2,124.94
11/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,139.92,18304,231,4,264.6
11/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,108.83,14422,158,2,182.27
12/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,178.27,30678,499,7,356.55
12/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,138.65,23639,400,8,772.94
13/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,225.79,34654,345,12,1096.79
13/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,175.61,26781,251,5,434.99
14/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,171.27,30595,411,8,654.7
14/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,133.21,23886,311,4,355.67
15/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,194.24,17923,206,3,129.69
15/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,151.08,13845,144,3,
16/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,167.9,21011,358,3,207.74
16/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,130.59,16067,292,7,429.03
17/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,136.1,12411,123,1,88.15
17/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,105.85,9813,99,2,169.95
18/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,154.78,24231,247,4,248.93
18/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,120.39,18891,184,5,385.3
19/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,144.7,21905,341,9,849.21
19/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,112.54,17395,258,6,462.82
20/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,150.72,22491,345,7,429.69
20/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,117.23,17416,308,9,595.69
21/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,152.65,14768,139,3,371.15
21/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,118.73,11632,126,4,397.29
22/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,153.68,20860,184,3,269.72
22/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,119.53,15955,127,1,81.36
23/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,153.62,29445,429,13,945.09
23/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,119.48,22760,303,10,685.14
24/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,128.94,11697,116,2,157.17
24/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,100.29,9148,127,7,533.56
25/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,166.54,15903,249,4,258.04
25/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,129.53,12184,183,4,447.51
26/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,186.13,29615,409,17,703.51
26/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,144.77,23319,342,11,
27/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,180.18,24969,231,7,574.29
27/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,140.14,19098,164,4,342.07
28/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,162.43,28434,263,5,420.3
28/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,126.33,21985,190,2,146.2
29/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,181.68,20851,244,6,421.75
29/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,141.31,16343,189,3,228.49
30/04/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,163.3,15430,252,6,525.1
30/04/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,127.01,12180,204,0,0.0
01/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,192.88,17776,286,2,120.71
01/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,150.02,13894,194,3,
02/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,156.64,21767,411,7,420.0
02/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,121.83,16933,317,5,242.65
03/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,142.09,20776,264,7,398.04
03/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,110.51,15979,195,5,366.41
04/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,145.15,18767,167,3,169.27
04/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,112.9,14602,119,6,594.78
05/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,177.65,16153,177,2,81.62
05/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,138.17,12518,103,5,404.32
06/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,174.11,23243,249,7,285.52
06/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,135.42,18026,174,5,431.06
07/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,198.93,35348,536,8,467.35
07/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,154.73,27590,415,4,380.8
08/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,156.5,23427,273,10,656.79
08/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,121.72,18340,180,5,237.46
09/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,174.7,19376,359,7,532.62
09/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,135.88,15092,250,5,560.73
10/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,188.71,24803,488,8,663.54
10/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,146.77,19522,374,6,349.35
11/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,187.0,17120,248,4,363.94
11/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,145.45,13176,175,3,
12/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,158.69,22418,310,2,170.61
12/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,123.42,17308,196,3,249.77
13/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,168.67,23664,287,5,432.89
13/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,131.19,18401,200,4,206.34
14/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,158.16,15080,197,3,307.49
14/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,123.01,11792,180,3,209.68
15/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,213.31,23295,488,10,679.33
15/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,165.91,18013,379,5,
16/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,138.98,24619,278,6,453.22
16/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,108.09,19164,237,9,683.44
17/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,141.41,17470,232,5,406.84
17/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,109.99,13970,196,4,138.78
18/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,160.01,27349,560,3,189.5
18/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,124.45,21440,449,4,284.51
19/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,193.16,22253,397,18,1026.46
19/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,150.23,17367,312,5,391.14
20/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,230.3,22831,187,3,278.51
20/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,179.12,17847,150,1,66.76
21/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,159.72,17253,239,4,416.15
21/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,124.22,13410,200,7,404.4
22/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,145.92,24010,378,5,328.5
22/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,113.49,18911,274,3,378.6
23/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,131.25,17058,317,5,280.74
23/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,102.09,13274,269,5,457.78
24/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,222.47,27780,274,7,479.96
24/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,173.03,21633,183,8,552.86
25/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,174.93,17409,276,6,332.1
25/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,136.06,13577,232,2,146.55
26/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,140.7,19429,343,11,715.04
26/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,109.44,14931,283,9,486.23
27/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,172.57,22890,275,3,243.99
27/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,134.22,17540,222,3,158.92
28/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,182.35,26541,281,13,662.04
28/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,141.83,20485,230,7,444.51
29/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,143.18,26174,484,9,760.65
29/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,111.36,20634,395,8,930.75
30/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,177.55,20028,263,7,475.44
30/05/2025,Nordfit Equipment,Meta Ads,es-social-retargeting-q2,138.09,15659,204,6,316.79
31/05/2025,Nordfit Equipment,Meta Ads,es-social-prospecting-q2,250.86,44670,424,3,226.8
