date,client,channel,campaign_name,spend,impressions,clicks,conversions,conversion_value
2025-09-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,5.95,182,1,0,0.0
2025-09-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,5.38,159,1,0,0.0
2025-09-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,23.54,660,3,0,0.0
2025-09-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q3,17.82,411,6,0,0.0
2025-09-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.21,375,3,0,0.0
2025-10-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.24,410,2,0,0.0
2025-10-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.16,332,6,0,0.0
2025-10-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.96,120,1,0,0.0
2025-10-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.62,103,0,0,0.0
2025-10-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,11.06,287,0,0,0.0
2025-10-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,21.21,708,3,0,0.0
2025-10-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.17,363,7,0,0.0
2025-10-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.9,323,1,0,0.0
2025-10-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.34,510,3,0,0.0
2025-10-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.61,70,0,0,0.0
2025-10-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.65,94,0,0,0.0
2025-10-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.44,547,4,0,0.0
2025-10-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.73,409,2,0,0.0
2025-10-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.34,423,2,0,0.0
2025-10-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.74,398,5,0,0.0
2025-10-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.28,374,5,0,0.0
2025-10-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.44,111,0,0,0.0
2025-10-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.19,85,1,0,0.0
2025-10-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.09,444,6,0,0.0
2025-10-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.47,511,2,0,0.0
2025-10-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.41,556,4,0,0.0
2025-10-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.37,403,2,1,43.87
2025-10-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,13.57,319,5,0,0.0
2025-10-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.22,114,0,0,0.0
2025-10-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.18,125,0,0,0.0
2025-10-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,17.49,447,5,0,0.0
2025-10-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.85,460,4,0,0.0
2025-10-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.23,366,2,0,0.0
2025-10-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.83,305,0,0,0.0
2025-10-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,17.78,364,3,0,0.0
2025-10-31,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.4,99,0,0,0.0
2025-11-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,2.7,90,1,0,0.0
2025-11-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.2,553,4,0,0.0
2025-11-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,19.44,518,2,0,0.0
2025-11-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.38,482,2,0,0.0
2025-11-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.92,503,7,0,0.0
2025-11-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,21.15,633,5,0,0.0
2025-11-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.38,101,0,0,0.0
2025-11-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.0,94,1,0,0.0
2025-11-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,13.91,419,3,0,0.0
2025-11-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.85,405,2,0,0.0
2025-11-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.54,385,1,0,0.0
2025-11-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.28,376,3,0,0.0
2025-11-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,17.33,456,6,0,0.0
2025-11-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.54,127,0,0,0.0
2025-11-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.7,87,1,0,0.0
2025-11-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,17.48,431,4,0,0.0
2025-11-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.21,519,1,0,0.0
2025-11-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.33,540,2,0,0.0
2025-11-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.5,359,4,0,0.0
2025-11-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,18.81,405,3,0,0.0
2025-11-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.21,117,0,0,0.0
2025-11-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.36,100,2,0,0.0
2025-11-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,17.8,431,5,0,0.0
2025-11-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.18,406,4,0,0.0
2025-11-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.46,306,1,0,0.0
2025-11-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.46,408,1,0,0.0
2025-11-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.69,444,2,0,0.0
2025-11-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.21,90,0,0,0.0
2025-11-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.04,95,1,0,0.0
2025-11-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,10.77,286,4,0,0.0
2025-12-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,11.02,283,2,0,0.0
2025-12-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.35,269,2,1,45.26
2025-12-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.82,496,1,0,0.0
2025-12-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.51,262,1,0,0.0
2025-12-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.63,83,0,0,0.0
2025-12-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.74,84,0,0,0.0
2025-12-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.07,359,3,0,0.0
2025-12-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.03,348,2,0,0.0
2025-12-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.57,318,0,0,0.0
2025-12-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.59,338,4,1,31.08
2025-12-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.69,417,1,0,0.0
2025-12-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.19,135,0,0,0.0
2025-12-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,5.28,180,1,0,0.0
2025-12-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,21.53,428,3,0,0.0
2025-12-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.31,484,2,0,0.0
2025-12-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,16.08,502,1,0,0.0
2025-12-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.99,377,4,0,0.0
2025-12-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,19.13,546,4,0,0.0
2025-12-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,5.28,118,2,0,0.0
2025-12-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.19,98,0,0,0.0
2025-12-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.99,331,2,0,0.0
2025-12-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,12.98,343,3,0,0.0
2025-12-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,13.27,427,0,0,0.0
2025-12-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.37,383,2,0,0.0
2025-12-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,14.67,337,3,0,0.0
2025-12-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,3.83,86,2,0,0.0
2025-12-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,4.27,90,0,0,0.0
2025-12-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,19.55,385,3,0,0.0
2025-12-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,15.74,412,6,0,0.0
2025-12-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q4,13.03,389,2,0,0.0
2025-12-31,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.93,428,2,0,0.0
2026-01-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.36,335,3,0,0.0
2026-01-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.14,121,1,0,0.0
2026-01-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.16,93,2,0,0.0
2026-01-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.17,474,2,0,0.0
2026-01-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,11.05,237,3,0,0.0
2026-01-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,18.55,524,4,0,0.0
2026-01-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.49,380,5,1,29.96
2026-01-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.76,441,2,0,0.0
2026-01-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.87,127,1,1,36.52
2026-01-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,2.69,63,3,0,0.0
2026-01-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.61,314,3,0,0.0
2026-01-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,17.04,408,8,0,0.0
2026-01-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,19.3,494,6,0,0.0
2026-01-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.19,488,2,0,0.0
2026-01-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.47,295,2,0,0.0
2026-01-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,2.86,53,0,0,0.0
2026-01-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.75,93,0,0,0.0
2026-01-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.57,389,3,0,0.0
2026-01-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.27,499,4,0,0.0
2026-01-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.37,484,7,0,0.0
2026-01-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.17,517,4,0,0.0
2026-01-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.03,443,3,0,0.0
2026-01-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.97,113,0,0,0.0
2026-01-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.88,103,0,0,0.0
2026-01-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.57,283,1,0,0.0
2026-01-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,11.84,321,5,0,0.0
2026-01-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,11.84,327,0,0,0.0
2026-01-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,11.52,274,1,0,0.0
2026-01-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.44,532,3,0,0.0
2026-01-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.19,97,1,0,0.0
2026-01-31,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.88,114,0,0,0.0
2026-02-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.27,379,2,0,0.0
2026-02-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.07,411,2,0,0.0
2026-02-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.3,421,1,0,0.0
2026-02-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.2,325,2,1,53.35
2026-02-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.86,445,1,0,0.0
2026-02-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.8,144,2,0,0.0
2026-02-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.23,145,0,0,0.0
2026-02-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,20.58,672,8,0,0.0
2026-02-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,22.12,642,2,0,0.0
2026-02-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.47,336,1,0,0.0
2026-02-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,11.83,379,2,0,0.0
2026-02-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.05,367,3,0,0.0
2026-02-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.12,99,0,0,0.0
2026-02-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.73,117,0,0,0.0
2026-02-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.03,568,3,0,0.0
2026-02-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.51,424,4,1,49.49
2026-02-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,17.51,510,2,0,0.0
2026-02-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.09,420,3,0,0.0
2026-02-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,18.15,443,3,0,0.0
2026-02-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,2.83,89,0,0,0.0
2026-02-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.61,118,0,0,0.0
2026-02-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,17.08,352,1,0,0.0
2026-02-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.88,414,2,0,0.0
2026-02-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.57,478,3,0,0.0
2026-02-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.79,427,4,0,0.0
2026-02-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.76,566,3,0,0.0
2026-02-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.98,137,0,0,0.0
2026-02-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.29,96,1,0,0.0
2026-03-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.4,406,2,0,0.0
2026-03-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.28,461,2,0,0.0
2026-03-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.24,316,2,0,0.0
2026-03-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.71,368,2,0,0.0
2026-03-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.43,299,3,0,0.0
2026-03-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.29,104,1,0,0.0
2026-03-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.07,73,0,0,0.0
2026-03-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.97,459,8,0,0.0
2026-03-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,12.34,320,2,0,0.0
2026-03-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.26,316,4,0,0.0
2026-03-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,18.85,414,4,0,0.0
2026-03-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.99,435,3,0,0.0
2026-03-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,4.88,122,0,0,0.0
2026-03-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.43,92,1,0,0.0
2026-03-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,11.55,309,1,0,0.0
2026-03-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,17.81,430,4,0,0.0
2026-03-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.57,425,0,0,0.0
2026-03-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.52,330,0,0,0.0
2026-03-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.1,387,0,0,0.0
2026-03-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.35,86,0,0,0.0
2026-03-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.85,74,0,0,0.0
2026-03-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,18.48,522,0,0,0.0
2026-03-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.08,453,4,0,0.0
2026-03-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.34,471,0,0,0.0
2026-03-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,16.58,451,1,0,0.0
2026-03-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,13.74,360,3,0,0.0
2026-03-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.73,85,0,0,0.0
2026-03-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,3.42,86,1,0,0.0
2026-03-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,15.67,329,1,0,0.0
2026-03-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q1,14.72,400,1,0,0.0
2026-03-31,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,17.18,615,9,0,0.0
2026-04-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.32,297,3,0,0.0
2026-04-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.28,329,2,1,44.51
2026-04-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.24,129,0,0,0.0
2026-04-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.53,101,0,0,0.0
2026-04-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,18.01,398,2,0,0.0
2026-04-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,18.41,387,5,1,37.08
2026-04-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.33,362,2,0,0.0
2026-04-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,11.21,220,1,0,0.0
2026-04-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.35,305,2,0,0.0
2026-04-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.24,131,0,0,0.0
2026-04-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.27,74,2,0,0.0
2026-04-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.74,494,2,0,0.0
2026-04-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.65,358,1,0,0.0
2026-04-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.69,418,1,0,0.0
2026-04-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,18.82,513,5,0,0.0
2026-04-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.2,458,3,0,0.0
2026-04-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.7,71,0,0,0.0
2026-04-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.31,95,1,0,0.0
2026-04-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.48,358,3,0,0.0
2026-04-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.29,338,3,0,0.0
2026-04-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.36,353,2,0,0.0
2026-04-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,9.56,306,0,0,0.0
2026-04-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.49,302,0,0,0.0
2026-04-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.05,100,0,0,0.0
2026-04-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.23,87,0,0,0.0
2026-04-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.87,309,4,0,0.0
2026-04-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.25,294,0,0,0.0
2026-04-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.01,384,1,0,0.0
2026-04-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.46,326,6,1,46.2
2026-04-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.01,385,1,0,0.0
2026-05-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.78,137,2,1,45.21
2026-05-02,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.23,93,2,0,0.0
2026-05-03,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,12.83,298,0,0,0.0
2026-05-04,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,20.78,483,3,0,0.0
2026-05-05,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.33,368,0,0,0.0
2026-05-06,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.63,415,4,0,0.0
2026-05-07,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.08,527,4,0,0.0
2026-05-08,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.76,104,1,1,
2026-05-09,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.55,141,0,0,0.0
2026-05-10,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.7,516,4,0,0.0
2026-05-11,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.94,385,1,0,0.0
2026-05-12,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.33,424,2,0,0.0
2026-05-13,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,16.77,415,1,0,0.0
2026-05-14,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.05,318,4,0,0.0
2026-05-15,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.73,127,2,0,0.0
2026-05-16,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.83,107,2,0,0.0
2026-05-17,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,12.63,391,4,0,0.0
2026-05-18,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,17.54,535,2,0,0.0
2026-05-19,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.99,339,2,0,0.0
2026-05-20,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,17.15,470,9,0,0.0
2026-05-21,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.51,429,5,0,0.0
2026-05-22,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.9,146,1,0,0.0
2026-05-23,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.28,86,0,0,0.0
2026-05-24,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.07,344,5,0,0.0
2026-05-25,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,19.06,633,7,1,23.84
2026-05-26,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,14.93,475,6,0,0.0
2026-05-27,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.7,393,3,0,0.0
2026-05-28,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,13.31,320,2,0,0.0
2026-05-29,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,4.04,128,1,0,0.0
2026-05-30,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,3.78,143,0,0,0.0
2026-05-31,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,19.81,425,3,0,0.0
2026-06-01,Clinica Vantia,LinkedIn Ads,Partnerships Sponsored ES Q2,15.28,326,1,0,0.0
