date,client,channel,campaign_name,spend,impressions,clicks,conversions,conversion_value
2026-06-22,Clinica Vantia,Google Ads,LeadGen Search ES Q2,36.22,4620,262,12,8422.86
2026-06-23,Clinica Vantia,Google Ads,Brand Search ES Q2,17.01,1403,60,1,933.01
2026-06-23,Clinica Vantia,Google Ads,LeadGen Search ES Q2,25.51,2202,88,2,2205.96
2026-06-24,Clinica Vantia,Google Ads,Brand Search ES Q2,21.52,1546,48,1,1380.88
2026-06-24,Clinica Vantia,Google Ads,LeadGen Search ES Q2,32.27,2418,68,6,
2026-06-25,Clinica Vantia,Google Ads,Brand Search ES Q2,21.2,2324,82,3,2416.0
2026-06-25,Clinica Vantia,Google Ads,LeadGen Search ES Q2,31.8,3475,103,8,9356.11
2026-06-26,Clinica Vantia,Google Ads,Brand Search ES Q2,21.95,1629,77,0,0.0
2026-06-26,Clinica Vantia,Google Ads,LeadGen Search ES Q2,32.92,2435,127,2,1641.69
2026-06-27,Clinica Vantia,Google Ads,Brand Search ES Q2,26.2,2061,123,6,5177.29
2026-06-27,Clinica Vantia,Google Ads,LeadGen Search ES Q2,39.3,3040,160,7,7015.46
2026-06-28,Clinica Vantia,Google Ads,Brand Search ES Q2,27.22,1899,109,0,0.0
2026-06-28,Clinica Vantia,Google Ads,LeadGen Search ES Q2,40.83,2991,169,6,4677.9
2026-06-29,Clinica Vantia,Google Ads,Brand Search ES Q2,24.12,2980,166,5,6874.23
2026-06-29,Clinica Vantia,Google Ads,LeadGen Search ES Q2,36.19,4408,259,11,12091.3
2026-06-30,Clinica Vantia,Google Ads,Brand Search ES Q2,22.26,2179,53,0,0.0
2026-06-30,Clinica Vantia,Google Ads,LeadGen Search ES Q2,33.39,3256,113,3,2527.63
2026-07-01,Clinica Vantia,Google Ads,Brand Search ES Q3,18.92,1460,61,0,0.0
2026-07-01,Clinica Vantia,Google Ads,LeadGen Search ES Q3,28.38,2227,119,4,4307.52
2026-07-02,Clinica Vantia,Google Ads,Brand Search ES Q3,24.05,3058,125,5,2702.87
2026-07-02,Clinica Vantia,Google Ads,LeadGen Search ES Q3,36.08,4499,183,8,6049.03
2026-07-03,Clinica Vantia,Google Ads,Brand Search ES Q3,27.02,3226,100,2,1381.81
2026-07-03,Clinica Vantia,Google Ads,LeadGen Search ES Q3,40.54,4897,161,6,6402.64
2026-07-04,Clinica Vantia,Google Ads,Brand Search ES Q3,25.28,2649,132,6,4855.09
2026-07-04,Clinica Vantia,Google Ads,LeadGen Search ES Q3,37.92,4038,206,10,9217.44
2026-07-05,Clinica Vantia,Google Ads,Brand Search ES Q3,15.68,1906,105,2,909.29
2026-07-05,Clinica Vantia,Google Ads,LeadGen Search ES Q3,23.52,2869,177,9,5791.2
2026-07-06,Clinica Vantia,Google Ads,Brand Search ES Q3,30.08,3677,217,9,6931.22
2026-07-06,Clinica Vantia,Google Ads,LeadGen Search ES Q3,45.12,5519,276,10,11513.14
2026-07-07,Clinica Vantia,Google Ads,Brand Search ES Q3,26.05,3346,184,4,2448.43
2026-07-07,Clinica Vantia,Google Ads,LeadGen Search ES Q3,39.07,4923,287,5,3684.66
2026-07-08,Clinica Vantia,Google Ads,Brand Search ES Q3,24.35,2907,116,1,
2026-07-08,Clinica Vantia,Google Ads,LeadGen Search ES Q3,36.52,4393,159,6,3352.85
2026-07-09,Clinica Vantia,Google Ads,Brand Search ES Q3,23.09,3130,192,9,13387.3
2026-07-09,Clinica Vantia,Google Ads,LeadGen Search ES Q3,34.64,4559,258,17,
2026-07-10,Clinica Vantia,Google Ads,Brand Search ES Q3,22.27,2554,94,3,2421.08
2026-07-10,Clinica Vantia,Google Ads,LeadGen Search ES Q3,33.41,3858,142,5,4973.83
2026-07-11,Clinica Vantia,Google Ads,Brand Search ES Q3,26.66,3688,179,4,3474.95
2026-07-11,Clinica Vantia,Google Ads,LeadGen Search ES Q3,39.99,5716,251,3,2373.87
2026-07-12,Clinica Vantia,Google Ads,Brand Search ES Q3,25.64,2607,157,3,2982.81
2026-07-12,Clinica Vantia,Google Ads,LeadGen Search ES Q3,38.46,3767,232,7,6666.61
2026-07-13,Clinica Vantia,Google Ads,Brand Search ES Q3,20.6,2604,120,5,3392.46
2026-07-13,Clinica Vantia,Google Ads,LeadGen Search ES Q3,30.9,3967,194,5,6419.22
2026-07-14,Clinica Vantia,Google Ads,Brand Search ES Q3,23.74,2158,115,10,7097.59
2026-07-14,Clinica Vantia,Google Ads,LeadGen Search ES Q3,35.61,3164,159,5,4134.37
2026-07-15,Clinica Vantia,Google Ads,Brand Search ES Q3,23.1,1607,92,3,2375.16
2026-07-15,Clinica Vantia,Google Ads,LeadGen Search ES Q3,34.65,2572,144,9,6649.13
2026-07-16,Clinica Vantia,Google Ads,Brand Search ES Q3,25.92,2354,91,4,2545.07
2026-07-16,Clinica Vantia,Google Ads,LeadGen Search ES Q3,38.89,3460,138,2,1763.92
2026-07-17,Clinica Vantia,Google Ads,Brand Search ES Q3,23.74,2712,138,6,5428.76
2026-07-17,Clinica Vantia,Google Ads,LeadGen Search ES Q3,35.61,4117,181,9,6753.31
2026-07-18,Clinica Vantia,Google Ads,Brand Search ES Q3,23.92,1868,60,5,4107.58
2026-07-18,Clinica Vantia,Google Ads,LeadGen Search ES Q3,35.88,2821,96,3,3333.56
2026-07-19,Clinica Vantia,Google Ads,Brand Search ES Q3,27.19,2042,100,1,732.85
2026-07-19,Clinica Vantia,Google Ads,LeadGen Search ES Q3,40.78,2994,153,3,1499.58
2026-07-20,Clinica Vantia,Google Ads,Brand Search ES Q3,26.77,3385,109,4,2530.29
2026-07-20,Clinica Vantia,Google Ads,LeadGen Search ES Q3,40.16,5012,158,3,1981.55
2026-07-21,Clinica Vantia,Google Ads,Brand Search ES Q3,22.66,2834,126,5,4357.64
2026-07-21,Clinica Vantia,Google Ads,LeadGen Search ES Q3,33.99,4207,183,5,3479.16
2026-07-22,Clinica Vantia,Google Ads,Brand Search ES Q3,20.77,1797,71,4,4422.24
2026-07-22,Clinica Vantia,Google Ads,LeadGen Search ES Q3,31.15,2789,164,6,4475.23
2026-07-23,Clinica Vantia,Google Ads,Brand Search ES Q3,21.59,2266,112,5,4891.53
2026-07-23,Clinica Vantia,Google Ads,LeadGen Search ES Q3,32.39,3392,150,10,4932.74
2026-07-24,Clinica Vantia,Google Ads,Brand Search ES Q3,25.07,1939,96,6,5709.9
2026-07-24,Clinica Vantia,Google Ads,LeadGen Search ES Q3,37.6,2783,121,7,7518.33
2026-07-25,Clinica Vantia,Google Ads,Brand Search ES Q3,27.75,3321,196,4,1923.06
2026-07-25,Clinica Vantia,Google Ads,LeadGen Search ES Q3,41.63,4937,263,8,8172.61
2026-07-26,Clinica Vantia,Google Ads,Brand Search ES Q3,28.97,2686,79,2,2199.18
2026-07-26,Clinica Vantia,Google Ads,LeadGen Search ES Q3,43.45,4027,129,2,2053.94
2026-07-27,Clinica Vantia,Google Ads,Brand Search ES Q3,22.5,1801,118,4,2741.56
2026-07-27,Clinica Vantia,Google Ads,LeadGen Search ES Q3,33.75,2686,140,3,2486.19
2026-07-28,Clinica Vantia,Google Ads,Brand Search ES Q3,26.45,2171,95,2,1022.03
2026-07-28,Clinica Vantia,Google Ads,LeadGen Search ES Q3,39.67,3375,152,3,1193.96
2026-07-29,Clinica Vantia,Google Ads,Brand Search ES Q3,32.67,3239,192,4,2789.66
2026-07-29,Clinica Vantia,Google Ads,LeadGen Search ES Q3,49.01,5037,306,5,4347.63
2026-07-30,Clinica Vantia,Google Ads,Brand Search ES Q3,19.94,2148,85,5,3796.38
2026-07-30,Clinica Vantia,Google Ads,LeadGen Search ES Q3,29.91,3266,128,4,2603.99
2026-07-31,Clinica Vantia,Google Ads,Brand Search ES Q3,18.07,1840,72,1,896.76
2026-07-31,Clinica Vantia,Google Ads,LeadGen Search ES Q3,27.1,2853,113,2,1356.3
2025-02-01,Nordfit Equipment,Google Ads,es-search-brand-q1,65.89,6721,265,10,433.0
2025-02-01,Nordfit Equipment,Google Ads,es-shopping-generic-q1,87.86,8989,338,8,491.54
2025-02-01,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,32.95,3430,126,4,257.65
2025-02-02,Nordfit Equipment,Google Ads,es-search-brand-q1,85.06,7226,299,9,665.55
2025-02-02,Nordfit Equipment,Google Ads,es-shopping-generic-q1,113.41,9610,376,15,990.55
2025-02-02,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,42.53,3628,146,5,389.94
2025-02-03,Nordfit Equipment,Google Ads,es-search-brand-q1,73.14,6004,221,8,734.25
2025-02-03,Nordfit Equipment,Google Ads,es-shopping-generic-q1,97.52,8031,292,13,998.79
2025-02-03,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,36.57,3037,104,5,242.47
2025-02-04,Nordfit Equipment,Google Ads,es-search-brand-q1,82.93,8981,417,17,1020.9
2025-02-04,Nordfit Equipment,Google Ads,es-shopping-generic-q1,110.57,11996,542,24,2419.19
2025-02-04,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,41.47,4412,210,11,579.8
2025-02-05,Nordfit Equipment,Google Ads,es-search-brand-q1,71.86,5505,261,13,680.55
2025-02-05,Nordfit Equipment,Google Ads,es-shopping-generic-q1,95.81,7214,378,20,1035.63
2025-02-05,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,35.93,2647,149,7,440.87
2025-02-06,Nordfit Equipment,Google Ads,es-search-brand-q1,69.43,8538,379,10,556.05
2025-02-06,Nordfit Equipment,Google Ads,es-shopping-generic-q1,92.57,11698,475,17,1290.26
2025-02-06,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,34.71,4216,170,4,217.59
2025-02-07,Nordfit Equipment,Google Ads,es-search-brand-q1,94.27,8651,492,28,1543.17
2025-02-07,Nordfit Equipment,Google Ads,es-shopping-generic-q1,125.69,11446,639,29,1643.61
2025-02-07,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,47.13,4360,242,14,879.73
2025-02-08,Nordfit Equipment,Google Ads,es-search-brand-q1,80.53,9379,430,17,1233.59
2025-02-08,Nordfit Equipment,Google Ads,es-shopping-generic-q1,107.38,12526,513,19,1163.43
2025-02-08,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,40.27,4553,210,5,295.33
2025-02-09,Nordfit Equipment,Google Ads,es-search-brand-q1,77.21,9558,540,24,1737.13
2025-02-09,Nordfit Equipment,Google Ads,es-shopping-generic-q1,102.94,12493,683,33,2601.19
2025-02-09,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,38.6,4904,273,8,519.82
2025-02-10,Nordfit Equipment,Google Ads,es-search-brand-q1,78.58,6011,238,4,155.28
2025-02-10,Nordfit Equipment,Google Ads,es-shopping-generic-q1,104.77,8079,375,10,792.85
2025-02-10,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,39.29,3082,137,2,120.21
2025-02-11,Nordfit Equipment,Google Ads,es-search-brand-q1,73.95,6316,271,14,1371.49
2025-02-11,Nordfit Equipment,Google Ads,es-shopping-generic-q1,98.6,8500,354,16,845.72
2025-02-11,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,36.97,3057,152,5,339.29
2025-02-12,Nordfit Equipment,Google Ads,es-search-brand-q1,79.48,7156,205,8,541.98
2025-02-12,Nordfit Equipment,Google Ads,es-shopping-generic-q1,105.97,9592,320,16,1099.97
2025-02-12,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,39.74,3757,101,2,122.54
2025-02-13,Nordfit Equipment,Google Ads,es-search-brand-q1,71.27,6535,333,2,125.24
2025-02-13,Nordfit Equipment,Google Ads,es-shopping-generic-q1,95.03,8691,524,14,578.79
2025-02-13,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,35.63,3251,161,5,341.39
2025-02-14,Nordfit Equipment,Google Ads,es-search-brand-q1,75.05,5990,187,9,616.25
2025-02-14,Nordfit Equipment,Google Ads,es-shopping-generic-q1,100.07,7718,238,9,532.71
2025-02-14,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,37.53,2855,88,1,93.84
2025-02-15,Nordfit Equipment,Google Ads,es-search-brand-q1,70.72,10085,575,23,
2025-02-15,Nordfit Equipment,Google Ads,es-shopping-generic-q1,94.29,13250,773,36,3001.2
2025-02-15,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,35.36,4987,307,18,1613.03
2025-02-16,Nordfit Equipment,Google Ads,es-search-brand-q1,60.06,5156,184,7,491.31
2025-02-16,Nordfit Equipment,Google Ads,es-shopping-generic-q1,80.08,6979,260,5,274.06
2025-02-16,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,30.03,2565,86,1,75.05
2025-02-17,Nordfit Equipment,Google Ads,es-search-brand-q1,96.97,9443,345,7,468.76
2025-02-17,Nordfit Equipment,Google Ads,es-shopping-generic-q1,129.3,12490,436,13,928.55
2025-02-17,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,48.49,4655,165,5,306.01
2025-02-18,Nordfit Equipment,Google Ads,es-search-brand-q1,77.24,9030,316,4,428.48
2025-02-18,Nordfit Equipment,Google Ads,es-shopping-generic-q1,102.98,12065,423,8,416.18
2025-02-18,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,38.62,4578,167,4,381.54
2025-02-19,Nordfit Equipment,Google Ads,es-search-brand-q1,74.33,6027,232,2,172.3
2025-02-19,Nordfit Equipment,Google Ads,es-shopping-generic-q1,99.11,8152,272,5,451.21
2025-02-19,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,37.17,3048,83,1,75.09
2025-02-20,Nordfit Equipment,Google Ads,es-search-brand-q1,82.51,8678,471,32,2340.53
2025-02-20,Nordfit Equipment,Google Ads,es-shopping-generic-q1,110.01,11394,632,39,2521.88
2025-02-20,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,41.25,4348,251,12,791.8
2025-02-21,Nordfit Equipment,Google Ads,es-search-brand-q1,84.46,6278,205,9,755.84
2025-02-21,Nordfit Equipment,Google Ads,es-shopping-generic-q1,112.61,8310,291,11,722.42
2025-02-21,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,42.23,3062,100,7,546.54
2025-02-22,Nordfit Equipment,Google Ads,es-search-brand-q1,61.38,4998,185,5,369.35
2025-02-22,Nordfit Equipment,Google Ads,es-shopping-generic-q1,81.83,6656,263,3,194.92
2025-02-22,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,30.69,2512,100,2,157.28
2025-02-23,Nordfit Equipment,Google Ads,es-search-brand-q1,74.52,6343,233,8,966.28
2025-02-23,Nordfit Equipment,Google Ads,es-shopping-generic-q1,99.36,8372,241,13,1446.01
2025-02-23,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,37.26,3140,106,4,233.52
2025-02-24,Nordfit Equipment,Google Ads,es-search-brand-q1,104.29,8185,379,11,959.93
2025-02-24,Nordfit Equipment,Google Ads,es-shopping-generic-q1,139.05,10757,490,15,984.31
2025-02-24,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,52.14,4075,177,8,637.17
2025-02-25,Nordfit Equipment,Google Ads,es-search-brand-q1,69.85,5845,332,7,430.06
2025-02-25,Nordfit Equipment,Google Ads,es-shopping-generic-q1,93.14,7633,407,19,1137.15
2025-02-25,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,34.93,2929,156,1,59.84
2025-02-26,Nordfit Equipment,Google Ads,es-search-brand-q1,85.76,8801,434,27,1542.28
2025-02-26,Nordfit Equipment,Google Ads,es-shopping-generic-q1,114.34,11717,562,22,1538.52
2025-02-26,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,42.88,4364,216,9,693.44
2025-02-27,Nordfit Equipment,Google Ads,es-search-brand-q1,75.84,5606,214,11,1018.62
2025-02-27,Nordfit Equipment,Google Ads,es-shopping-generic-q1,101.12,7372,271,8,577.59
2025-02-27,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,37.92,2887,124,5,311.81
2025-02-28,Nordfit Equipment,Google Ads,es-search-brand-q1,85.63,7869,446,15,854.32
2025-02-28,Nordfit Equipment,Google Ads,es-shopping-generic-q1,114.17,10517,542,22,1822.51
2025-02-28,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,42.82,3839,185,5,397.13
2025-03-01,Nordfit Equipment,Google Ads,es-search-brand-q1,62.77,8004,402,22,1422.75
2025-03-01,Nordfit Equipment,Google Ads,es-shopping-generic-q1,83.7,10676,513,28,1798.2
2025-03-01,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,31.39,3981,190,4,305.81
2025-03-02,Nordfit Equipment,Google Ads,es-search-brand-q1,78.46,5674,297,8,507.7
2025-03-02,Nordfit Equipment,Google Ads,es-shopping-generic-q1,104.61,7866,443,11,1261.08
2025-03-02,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,39.23,2847,166,4,222.15
2025-03-03,Nordfit Equipment,Google Ads,es-search-brand-q1,81.71,5812,227,8,744.68
2025-03-03,Nordfit Equipment,Google Ads,es-shopping-generic-q1,108.94,7787,320,10,516.0
2025-03-03,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,40.85,2976,129,6,635.43
2025-03-04,Nordfit Equipment,Google Ads,es-search-brand-q1,82.45,8855,425,13,886.0
2025-03-04,Nordfit Equipment,Google Ads,es-shopping-generic-q1,109.94,11700,607,22,1513.28
2025-03-04,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,41.23,4348,207,4,328.61
2025-03-05,Nordfit Equipment,Google Ads,es-search-brand-q1,84.22,7430,399,17,869.4
2025-03-05,Nordfit Equipment,Google Ads,es-shopping-generic-q1,112.29,10072,496,31,1789.01
2025-03-05,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,42.11,3704,211,10,683.77
2025-03-06,Nordfit Equipment,Google Ads,es-search-brand-q1,56.19,4176,225,11,1019.91
2025-03-06,Nordfit Equipment,Google Ads,es-shopping-generic-q1,74.92,5479,256,11,757.2
2025-03-06,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,28.1,2110,110,2,97.24
2025-03-07,Nordfit Equipment,Google Ads,es-search-brand-q1,63.94,5372,283,9,390.2
2025-03-07,Nordfit Equipment,Google Ads,es-shopping-generic-q1,85.25,7187,412,14,1088.99
2025-03-07,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,31.97,2763,157,2,172.68
2025-03-08,Nordfit Equipment,Google Ads,es-search-brand-q1,71.48,7449,363,19,1686.31
2025-03-08,Nordfit Equipment,Google Ads,es-shopping-generic-q1,95.31,9769,447,25,
2025-03-08,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,35.74,3780,170,8,722.79
2025-03-09,Nordfit Equipment,Google Ads,es-search-brand-q1,73.43,6027,194,6,261.38
2025-03-09,Nordfit Equipment,Google Ads,es-shopping-generic-q1,97.9,7809,273,6,363.96
2025-03-09,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,36.71,3094,100,1,64.42
2025-03-10,Nordfit Equipment,Google Ads,es-search-brand-q1,82.92,7670,417,12,576.12
2025-03-10,Nordfit Equipment,Google Ads,es-shopping-generic-q1,110.56,10249,553,12,810.23
2025-03-10,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,41.46,3788,189,6,419.69
2025-03-11,Nordfit Equipment,Google Ads,es-search-brand-q1,98.37,11451,348,9,908.83
2025-03-11,Nordfit Equipment,Google Ads,es-shopping-generic-q1,131.15,15201,499,25,1503.58
2025-03-11,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,49.18,5885,196,3,158.25
2025-03-12,Nordfit Equipment,Google Ads,es-search-brand-q1,96.41,7725,335,7,444.99
2025-03-12,Nordfit Equipment,Google Ads,es-shopping-generic-q1,128.55,10125,436,15,982.86
2025-03-12,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,48.21,3807,161,2,121.2
2025-03-13,Nordfit Equipment,Google Ads,es-search-brand-q1,58.46,7222,369,17,1514.97
2025-03-13,Nordfit Equipment,Google Ads,es-shopping-generic-q1,77.95,9582,483,27,2322.39
2025-03-13,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,29.23,3604,162,6,373.94
2025-03-14,Nordfit Equipment,Google Ads,es-search-brand-q1,80.5,7186,287,10,486.16
2025-03-14,Nordfit Equipment,Google Ads,es-shopping-generic-q1,107.33,9455,333,14,527.39
2025-03-14,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,40.25,3576,133,3,
2025-03-15,Nordfit Equipment,Google Ads,es-search-brand-q1,66.11,5558,308,14,1616.39
2025-03-15,Nordfit Equipment,Google Ads,es-shopping-generic-q1,88.15,7596,396,21,2159.34
2025-03-15,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,33.06,2743,133,5,252.61
2025-03-16,Nordfit Equipment,Google Ads,es-search-brand-q1,103.42,14689,671,25,1509.66
2025-03-16,Nordfit Equipment,Google Ads,es-shopping-generic-q1,137.89,19728,754,28,1937.1
2025-03-16,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,51.71,7362,300,13,647.84
2025-03-17,Nordfit Equipment,Google Ads,es-search-brand-q1,58.5,6318,335,20,1610.07
2025-03-17,Nordfit Equipment,Google Ads,es-shopping-generic-q1,78.0,8503,443,21,1115.11
2025-03-17,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,29.25,3167,143,6,605.42
2025-03-18,Nordfit Equipment,Google Ads,es-search-brand-q1,82.62,10920,445,10,834.33
2025-03-18,Nordfit Equipment,Google Ads,es-shopping-generic-q1,110.16,14739,666,16,1168.23
2025-03-18,Nordfit Equipment,Google Ads,GYM_PROMO_OLD,41.31,5501,229,2,109.15
2025-03-19,Nordfit Equipment,Google Ads,es-search-brand-q1,109.01,12667,614,9,795.71
2025-03-19,Nordfit Equipment,Google Ads,es-shopping-generic-q1,145.34,17001,773,18,1156.01
2025-03-20,Nordfit Equipment,Google Ads,es-search-brand-q1,111.38,11542,622,21,1926.98
2025-03-20,Nordfit Equipment,Google Ads,es-shopping-generic-q1,148.51,15761,768,22,1362.93
2025-03-21,Nordfit Equipment,Google Ads,es-search-brand-q1,96.94,13773,501,28,2424.44
2025-03-21,Nordfit Equipment,Google Ads,es-shopping-generic-q1,129.26,18380,699,23,1558.21
2025-03-22,Nordfit Equipment,Google Ads,es-search-brand-q1,85.28,7029,273,14,807.98
2025-03-22,Nordfit Equipment,Google Ads,es-shopping-generic-q1,113.7,9402,390,18,2228.43
2025-03-23,Nordfit Equipment,Google Ads,es-search-brand-q1,119.63,11333,378,13,708.65
2025-03-23,Nordfit Equipment,Google Ads,es-shopping-generic-q1,159.51,14806,493,18,1035.11
2025-03-24,Nordfit Equipment,Google Ads,es-search-brand-q1,101.89,10985,515,17,1503.89
2025-03-24,Nordfit Equipment,Google Ads,es-shopping-generic-q1,135.86,14793,622,30,1344.37
2025-03-25,Nordfit Equipment,Google Ads,es-search-brand-q1,70.64,7314,415,18,1302.88
2025-03-25,Nordfit Equipment,Google Ads,es-shopping-generic-q1,94.19,9854,556,22,1550.03
2025-03-26,Nordfit Equipment,Google Ads,es-search-brand-q1,89.14,11991,616,33,2378.44
2025-03-26,Nordfit Equipment,Google Ads,es-shopping-generic-q1,118.85,15793,782,39,3027.62
2025-03-27,Nordfit Equipment,Google Ads,es-search-brand-q1,107.1,11212,542,28,1907.98
2025-03-27,Nordfit Equipment,Google Ads,es-shopping-generic-q1,142.79,15120,710,28,1781.37
2025-03-28,Nordfit Equipment,Google Ads,es-search-brand-q1,95.99,10301,433,12,1098.91
2025-03-28,Nordfit Equipment,Google Ads,es-shopping-generic-q1,127.98,13968,527,19,2252.04
2025-03-29,Nordfit Equipment,Google Ads,es-search-brand-q1,86.56,9995,397,12,1112.2
2025-03-29,Nordfit Equipment,Google Ads,es-shopping-generic-q1,115.42,13052,525,15,1395.04
2025-03-30,Nordfit Equipment,Google Ads,es-search-brand-q1,91.21,6913,307,7,477.11
2025-03-30,Nordfit Equipment,Google Ads,es-shopping-generic-q1,121.61,9322,411,9,743.46
2025-03-31,Nordfit Equipment,Google Ads,es-search-brand-q1,80.56,7719,326,5,307.47
2025-03-31,Nordfit Equipment,Google Ads,es-shopping-generic-q1,107.42,10079,507,12,867.33
2025-04-01,Nordfit Equipment,Google Ads,es-search-brand-q2,75.64,6511,364,7,570.01
2025-04-01,Nordfit Equipment,Google Ads,es-shopping-generic-q2,100.86,8610,481,17,1103.04
2025-04-02,Nordfit Equipment,Google Ads,es-search-brand-q2,80.82,9399,518,18,1100.0
2025-04-02,Nordfit Equipment,Google Ads,es-shopping-generic-q2,107.76,12180,639,33,2302.1
2025-04-03,Nordfit Equipment,Google Ads,es-search-brand-q2,63.03,4863,140,2,131.12
2025-04-03,Nordfit Equipment,Google Ads,es-shopping-generic-q2,84.04,6661,209,1,76.84
2025-04-04,Nordfit Equipment,Google Ads,es-search-brand-q2,74.61,9062,339,7,493.35
2025-04-04,Nordfit Equipment,Google Ads,es-shopping-generic-q2,99.49,11975,483,13,799.57
2025-04-05,Nordfit Equipment,Google Ads,es-search-brand-q2,151.12,19971,710,16,985.2
2025-04-05,Nordfit Equipment,Google Ads,es-shopping-generic-q2,201.5,27022,1025,27,2208.47
2025-04-06,Nordfit Equipment,Google Ads,es-search-brand-q2,90.47,7071,276,9,738.51
2025-04-06,Nordfit Equipment,Google Ads,es-shopping-generic-q2,120.63,9431,412,20,1617.33
2025-04-07,Nordfit Equipment,Google Ads,es-search-brand-q2,96.6,11338,695,29,2624.52
2025-04-07,Nordfit Equipment,Google Ads,es-shopping-generic-q2,128.8,14970,888,46,2448.44
2025-04-08,Nordfit Equipment,Google Ads,es-search-brand-q2,99.72,10258,444,16,785.76
2025-04-08,Nordfit Equipment,Google Ads,es-shopping-generic-q2,132.96,13669,595,27,1639.16
2025-04-09,Nordfit Equipment,Google Ads,es-search-brand-q2,129.35,13245,570,17,1916.77
2025-04-09,Nordfit Equipment,Google Ads,es-shopping-generic-q2,172.47,17342,766,19,1273.6
2025-04-10,Nordfit Equipment,Google Ads,es-search-brand-q2,64.6,7419,359,11,1310.67
2025-04-10,Nordfit Equipment,Google Ads,es-shopping-generic-q2,86.14,9625,478,10,787.37
2025-04-11,Nordfit Equipment,Google Ads,es-search-brand-q2,126.38,14186,463,21,1246.58
2025-04-11,Nordfit Equipment,Google Ads,es-shopping-generic-q2,168.51,19137,591,21,1691.87
2025-04-12,Nordfit Equipment,Google Ads,es-search-brand-q2,85.57,6271,280,11,836.88
2025-04-12,Nordfit Equipment,Google Ads,es-shopping-generic-q2,114.1,8567,346,16,1209.2
2025-04-13,Nordfit Equipment,Google Ads,es-search-brand-q2,81.11,8254,438,27,1495.99
2025-04-13,Nordfit Equipment,Google Ads,es-shopping-generic-q2,108.15,11020,545,19,778.6
2025-04-14,Nordfit Equipment,Google Ads,es-search-brand-q2,64.13,6493,362,15,588.9
2025-04-14,Nordfit Equipment,Google Ads,es-shopping-generic-q2,85.51,8838,473,31,3047.64
2025-04-15,Nordfit Equipment,Google Ads,es-search-brand-q2,101.61,10192,395,21,858.35
2025-04-15,Nordfit Equipment,Google Ads,es-shopping-generic-q2,135.48,13742,517,29,2578.15
2025-04-16,Nordfit Equipment,Google Ads,es-search-brand-q2,101.46,12774,458,15,1118.89
2025-04-16,Nordfit Equipment,Google Ads,es-shopping-generic-q2,135.29,16913,649,20,2081.26
2025-04-17,Nordfit Equipment,Google Ads,es-search-brand-q2,79.77,8684,314,19,1351.13
2025-04-17,Nordfit Equipment,Google Ads,es-shopping-generic-q2,106.36,11451,415,17,853.87
2025-04-18,Nordfit Equipment,Google Ads,es-search-brand-q2,80.42,7416,326,5,589.81
2025-04-18,Nordfit Equipment,Google Ads,es-shopping-generic-q2,107.23,10096,478,13,843.15
2025-04-19,Nordfit Equipment,Google Ads,es-search-brand-q2,104.64,14784,853,31,1703.43
