deal_id,client,created_date,closed_date,stage,deal_value,source_campaign
DEAL-00278,Solmar Hotels,2026-04-23,2026-06-21,Won,2549.23,
DEAL-00279,Solmar Hotels,2026-04-24,2026-05-05,Lost,2896.95,ES_Social_Prospecting_2025Q4
DEAL-00280,Solmar Hotels,2026-04-26,2026-05-09,Won,2924.23,ES_Sponsored_Corporate_2025Q1
DEAL-00281,Solmar Hotels,2026-04-29,,New,1336.05,ES_Search_Summ
DEAL-00282,Solmar Hotels,2026-05-02,2026-06-27,Won,2240.98,PT_Social_Prospecting_2026Q2
DEAL-00283,Solmar Hotels,2026-05-02,2026-05-20,Won,2436.96,ES_Social_Prospecting_2025Q3
DEAL-00284,Solmar Hotels,2026-05-04,2026-06-10,Lost,510.91,ES_Social_Prospecting_2026Q1
DEAL-00285,Solmar Hotels,2026-05-05,2026-06-09,Lost,2522.96,
DEAL-00286,Solmar Hotels,2026-05-06,2026-07-02,Won,1700.6,ES_Social_Retargeting_2026Q1
DEAL-00287,Solmar Hotels,2026-05-07,2026-05-23,Won,458.86,n/a
DEAL-00288,Solmar Hotels,2026-05-07,2026-06-30,Lost,452.78,ES_Search_B
DEAL-00289,Solmar Hotels,2026-05-08,2026-05-20,Lost,1624.72,ES_Social_Prospecting_2025Q4
DEAL-00290,Solmar Hotels,2026-05-08,2026-05-13,Won,2480.37,ES_Search_SummerEscape_2025Q2
DEAL-00291,Solmar Hotels,2026-05-11,,Qualified,1757.28,
DEAL-00292,Solmar Hotels,2026-05-12,2026-07-09,Won,668.38,ES_Search_Generic_2025Q3
DEAL-00293,Solmar Hotels,2026-05-13,2026-05-31,Lost,2009.78,ES_Social_Retargeting_2025Q4
DEAL-00294,Solmar Hotels,2026-05-13,2026-07-03,Lost,260.74,ES_Search_Generic_2026Q2
DEAL-00295,Solmar Hotels,2026-05-14,,Qualified,2365.64,ES_Search_Brand_2025Q4
DEAL-00296,Solmar Hotels,2026-05-17,2026-06-20,Won,1173.66,
DEAL-00297,Solmar Hotels,2026-05-19,2026-05-28,Won,2178.99,ES_Sponsored_Corporate_2025Q3
DEAL-00298,Solmar Hotels,2026-05-19,,New,957.25,ES_Social_Retargeting_2025Q4
DEAL-00299,Solmar Hotels,2026-05-21,2026-06-16,Won,503.1,ES_Social_Prospecting_2026Q2
DEAL-00300,Solmar Hotels,2026-05-22,2026-06-21,Lost,1952.84,ES_Search_Brand_2025Q1
DEAL-00301,Solmar Hotels,2026-05-22,2026-07-06,Won,513.24,ES_Social_Prospecting_2026Q2
DEAL-00302,Solmar Hotels,2026-05-24,,New,1156.71,
DEAL-00303,Solmar Hotels,2026-05-24,,New,570.46,
DEAL-00304,Solmar Hotels,2026-05-25,,New,1912.17,ES_Social_Retargeting_2025Q2
DEAL-00305,Solmar Hotels,2026-05-25,2026-06-15,Lost,2279.95,ES_Social_Prospecting_2025Q3
DEAL-00306,Solmar Hotels,2026-05-25,2026-07-03,Won,2320.81,PT_Social_Prospecting_2026Q2
DEAL-00307,Solmar Hotels,2026-05-26,,New,2076.6,
DEAL-00308,Solmar Hotels,2026-05-29,,New,1138.09,ES_Social_Prospecting_2025Q1
DEAL-00309,Solmar Hotels,2026-05-31,2026-07-06,Lost,2371.37,PT_Social_Prospecting_2025Q1
DEAL-00310,Solmar Hotels,2026-05-31,2026-06-12,Lost,2550.54,ES_Search_Brand_2025Q4
DEAL-00311,Solmar Hotels,2026-05-31,2026-06-27,Lost,2228.54,unknown source
DEAL-00312,Solmar Hotels,2026-06-03,2026-07-10,Won,1357.3,
DEAL-00313,Solmar Hotels,2026-06-04,2026-07-20,Lost,2122.62,ES_Search_Brand_2026Q2
DEAL-00314,Solmar Hotels,2026-06-05,2026-07-20,Won,2194.25,ES_Social_Retargeting_2026Q2
DEAL-00315,Solmar Hotels,2026-06-05,2026-06-23,Lost,487.87,
DEAL-00316,Solmar Hotels,2026-06-08,2026-06-28,Lost,2985.01,
DEAL-00317,Solmar Hotels,2026-06-09,2026-07-09,Won,2833.73,ES_Search_SummerEscape_2026Q2
DEAL-00318,Solmar Hotels,2026-06-10,,New,2582.86,
DEAL-00319,Solmar Hotels,2026-06-12,2026-06-28,Lost,2650.35,ES_Search_Generic_2025Q1
DEAL-00320,Solmar Hotels,2026-06-12,2026-07-15,Lost,2793.4,ES_Search_Generic_2026Q1
DEAL-00321,Solmar Hotels,2026-06-12,2026-07-26,Won,2786.16,ES_Sponsored_Corporate_2026Q2
DEAL-00322,Solmar Hotels,2026-06-13,2026-06-21,Lost,926.51,referral - ask client
DEAL-00323,Solmar Hotels,2026-06-13,2026-07-30,Lost,2263.66,ES_Social_Retargeting_2025Q3
DEAL-00324,Solmar Hotels,2026-06-14,2026-06-25,Lost,1718.48,
DEAL-00325,Solmar Hotels,2026-06-15,,Qualified,2375.64,ES_Social_Prospecting_2025Q1
DEAL-00326,Solmar Hotels,2026-06-19,2026-06-22,Won,756.85,ES_Search_Brand_2025Q2
DEAL-00327,Solmar Hotels,2026-06-19,2026-06-28,Won,2613.26,ES_Search_Brand_2025Q2
DEAL-00328,Solmar Hotels,2026-06-20,2026-07-10,Lost,437.66,ES_Sponsored_Corporate_2025Q3
DEAL-00329,Solmar Hotels,2026-06-21,,Qualified,1051.15,Organic
DEAL-00330,Solmar Hotels,2026-06-21,2026-07-06,Won,777.03,ES_Search_Generic_2025Q3
DEAL-00331,Solmar Hotels,2026-06-23,2026-07-15,Lost,1472.5,
DEAL-00332,Solmar Hotels,2026-06-25,2026-07-17,Won,1102.55,ES_Search_Brand_2026Q1
DEAL-00333,Solmar Hotels,2026-06-25,2026-07-07,Won,2699.19,
DEAL-00334,Solmar Hotels,2026-06-25,,Qualified,1103.21,Organic Search
DEAL-00335,Solmar Hotels,2026-06-27,2026-07-15,Won,1046.98,es social retargeting 2026q2??
DEAL-00336,Solmar Hotels,2026-06-27,2026-07-05,Lost,2385.88,Organic Search
DEAL-00337,Solmar Hotels,2026-06-28,2026-07-10,Won,2714.21,facebook
DEAL-00338,Solmar Hotels,2026-06-30,2026-07-21,Won,1282.06,ES_Sponsored_Corporate_2026Q2
DEAL-00339,Solmar Hotels,2026-07-02,,New,178.27,
DEAL-00340,Solmar Hotels,2026-07-02,2026-07-21,Won,2286.68,ES_Social_Retargeting_2025Q4
DEAL-00341,Solmar Hotels,2026-07-03,,New,973.03,ES_Search_Generic_2026Q2
DEAL-00342,Solmar Hotels,2026-07-04,2026-07-29,Won,711.14,ES_Sponsored_Corporate_2026Q2
DEAL-00343,Solmar Hotels,2026-07-05,2026-07-19,Won,293.64,PT_Social_Prospecting_2025Q1
DEAL-00344,Solmar Hotels,2026-07-06,2026-07-13,Won,956.01,ES_Social_Reta
DEAL-00345,Solmar Hotels,2026-07-06,2026-07-19,Won,440.62,instagram dm
DEAL-00346,Solmar Hotels,2026-07-07,2026-07-19,Lost,1633.68,PT_Social_Prospecting_2026Q2
DEAL-00347,Solmar Hotels,2026-07-07,,New,2523.96,ES_Search_SummerEscape_2025Q3
DEAL-00348,Solmar Hotels,2026-07-07,,Qualified,2370.33,
DEAL-00349,Solmar Hotels,2026-07-07,2026-07-22,Won,2327.31,ES_Social_Prospecting_2025Q3
DEAL-00350,Solmar Hotels,2026-07-07,2026-07-28,Won,863.9,facebook
DEAL-00351,Solmar Hotels,2026-07-10,2026-07-20,Won,2742.68,ES_Search_B
DEAL-00352,Solmar Hotels,2026-07-10,2026-07-24,Won,1137.23,PT_Social_Prospecting_2026Q3
DEAL-00353,Solmar Hotels,2026-07-11,2026-07-24,Won,2073.5,ES_Sponsored_Corporate_2026Q3
DEAL-00354,Solmar Hotels,2026-07-11,2026-07-20,Lost,2611.74,es search summerescape 2026q3??
DEAL-00355,Solmar Hotels,2026-07-12,2026-07-20,Won,573.3,ES_SEARCH_BRAND_2025Q3 (COPY)
DEAL-00356,Solmar Hotels,2026-07-13,,New,1883.68,es sponsored corporate 2026q3??
DEAL-00357,Solmar Hotels,2026-07-13,2026-07-21,Won,701.7,PT_Social_Prospecting_2026Q3
DEAL-00358,Solmar Hotels,2026-07-14,2026-07-19,Won,651.57,
DEAL-00359,Solmar Hotels,2026-07-15,2026-07-26,Lost,1628.4,
DEAL-00360,Solmar Hotels,2026-07-15,2026-07-22,Won,1289.53,google ad
DEAL-00361,Solmar Hotels,2026-07-16,2026-07-28,Won,767.15,-
DEAL-00362,Solmar Hotels,2026-07-16,2026-07-25,Won,2545.85,ES_Search_Generic_2025Q2
DEAL-00363,Solmar Hotels,2026-07-19,,Qualified,1099.69,ES_Social_Retargeting_2025Q3
DEAL-00364,Solmar Hotels,2026-07-20,,New,1345.56,ES_Sponsored_C
DEAL-00365,Solmar Hotels,2026-07-20,,New,938.52,
DEAL-00366,Solmar Hotels,2026-07-21,,New,868.47,ES_Sponsored_Corporate_2026Q2
DEAL-00367,Solmar Hotels,2026-07-21,,New,1426.76,
DEAL-00368,Solmar Hotels,2026-07-21,,New,559.16,ES_Search_SummerEscape_2025Q3
DEAL-00369,Solmar Hotels,2026-07-22,,New,2538.13,old campaign?
DEAL-00370,Solmar Hotels,2026-07-22,,New,1811.71,ES_Search_SummerEscape_2025Q3
DEAL-00371,Solmar Hotels,2026-07-23,,New,413.62,ES_Search_Brand_2025Q4
DEAL-00372,Solmar Hotels,2026-07-24,,New,770.75,ES_Sponsored_Corporate_2025Q3
DEAL-00373,Solmar Hotels,2026-07-24,,Qualified,1615.99,
DEAL-00374,Solmar Hotels,2026-07-24,,New,1654.06,PT_Social_Prospecting_2026Q3
DEAL-00375,Solmar Hotels,2026-07-25,,New,2415.86,
DEAL-00376,Solmar Hotels,2026-07-25,,New,2121.47,ES_Social_Retargeting_2026Q2
DEAL-00377,Solmar Hotels,2026-07-26,,New,1559.08,ES_Sponsored_Corporate_2025Q3
DEAL-00378,Solmar Hotels,2026-07-27,,New,2370.81,
DEAL-00379,Solmar Hotels,2026-07-28,,Qualified,964.56,
DEAL-00380,Solmar Hotels,2026-07-28,,Qualified,294.86,ES_Social_Retargeting_2026Q1
DEAL-00381,Solmar Hotels,2026-07-29,,Qualified,980.01,
DEAL-00382,Solmar Hotels,2026-07-29,,Qualified,1862.29,ES_Search_SummerEscape_2026Q2
DEAL-00383,Solmar Hotels,2026-07-30,,Qualified,2757.94,es social retargeting 2026q1??
DEAL-00384,Solmar Hotels,2026-07-30,,New,301.07,ES_Search_SummerEscape_2026Q2
DEAL-00385,Solmar Hotels,2026-07-31,,Qualified,1855.77,ES_SPONSORED_CORPORATE_2026Q3 (COPY)
DEAL-00386,Solmar Hotels,2026-07-31,,Qualified,2360.52,ES_Social_Retargeting_2026Q1
DEAL-00387,Nordfit Equipment,2025-02-01,,New,200.65,GYM_PROMO_OLD
DEAL-00388,Nordfit Equipment,2025-02-01,2025-03-06,Lost,4958.79,Organic Search
DEAL-00389,Nordfit Equipment,2025-02-03,2025-03-30,Won,1329.13,es-social-prospecting-q1
DEAL-00390,Nordfit Equipment,2025-02-04,2025-03-13,Won,4754.94,GYM_PROMO_OLD
DEAL-00391,Nordfit Equipment,2025-02-06,2025-02-12,Won,1665.37,gym promo old??
DEAL-00392,Nordfit Equipment,2025-02-08,2025-03-28,Won,1278.73,
DEAL-00393,Nordfit Equipment,2025-02-08,2025-02-21,Won,305.23,es-sponsored-wholesale-q1
DEAL-00394,Nordfit Equipment,2025-02-10,2025-02-14,Won,4517.01,es-shopping-generic-q1
DEAL-00395,Nordfit Equipment,2025-02-14,2025-02-21,Lost,2255.42,GYM_PROMO_OLD
DEAL-00396,Nordfit Equipment,2025-02-15,2025-02-20,Won,2702.27,GYM_PROMO_OLD
DEAL-00397,Nordfit Equipment,2025-02-16,2025-03-05,Lost,3967.83,n/a
DEAL-00398,Nordfit Equipment,2025-02-18,2025-03-25,Lost,1876.4,es-sponsored-wholesale-q1
DEAL-00399,Nordfit Equipment,2025-02-19,2025-04-10,Lost,4713.81,es-search-brand-q1
DEAL-00400,Nordfit Equipment,2025-02-20,2025-03-14,Lost,366.86,facebook
DEAL-00401,Nordfit Equipment,2025-02-25,2025-04-02,Won,2973.04,es-shopping-generic-q1
DEAL-00402,Nordfit Equipment,2025-02-25,2025-04-21,Won,2843.77,es-social-prospecting-q1
DEAL-00403,Nordfit Equipment,2025-02-26,,New,1776.57,es-shopping-generic-q1
DEAL-00404,Nordfit Equipment,2025-02-28,,Qualified,366.6,-
DEAL-00405,Nordfit Equipment,2025-02-28,2025-04-02,Lost,2002.06,ES-SPONSORED-WHOLESALE-Q1 (COPY)
DEAL-00406,Nordfit Equipment,2025-03-09,2025-04-21,Lost,222.0,n/a
DEAL-00407,Nordfit Equipment,2025-03-10,2025-03-16,Won,734.31,es-social-prospecting-q1
DEAL-00408,Nordfit Equipment,2025-03-10,2025-03-13,Lost,1828.7,es-social-prospecting-q1
DEAL-00409,Nordfit Equipment,2025-03-11,2025-04-05,Won,2244.21,GYM_PROMO_OLD
DEAL-00410,Nordfit Equipment,2025-03-12,2025-05-09,Won,799.72,es-shopping-generic-q1
DEAL-00411,Nordfit Equipment,2025-03-13,2025-04-11,Won,4519.75,GYM_PROMO_OLD
DEAL-00412,Nordfit Equipment,2025-03-14,2025-03-30,Lost,3318.16,es-sponsored-wholesale-q1
DEAL-00413,Nordfit Equipment,2025-03-14,2025-03-31,Won,776.76,es-search-brand-q1
DEAL-00414,Nordfit Equipment,2025-03-16,2025-05-11,Lost,2920.51,
DEAL-00415,Nordfit Equipment,2025-03-18,,Qualified,3864.95,es shopping generic q1??
DEAL-00416,Nordfit Equipment,2025-03-21,2025-04-28,Lost,3269.49,es-social-retargeting-q1
DEAL-00417,Nordfit Equipment,2025-03-23,2025-04-09,Won,4558.19,ES-SPONSORED-WHOLESALE-Q1 (COPY)
DEAL-00418,Nordfit Equipment,2025-03-23,2025-04-04,Won,1055.12,es-search-brand-q1
DEAL-00419,Nordfit Equipment,2025-03-24,2025-04-19,Won,1644.71,es sponsored wholesale q1??
DEAL-00420,Nordfit Equipment,2025-03-26,2025-04-03,Lost,3198.97,
DEAL-00421,Nordfit Equipment,2025-03-30,2025-05-16,Lost,2034.86,TBD
DEAL-00422,Nordfit Equipment,2025-04-07,2025-04-17,Lost,4257.2,es-search-brand-q2
DEAL-00423,Nordfit Equipment,2025-04-08,,Qualified,1256.89,
DEAL-00424,Nordfit Equipment,2025-04-10,2025-04-28,Won,2081.15,es-social-retargeting-q2
DEAL-00425,Nordfit Equipment,2025-04-13,2025-05-10,Won,1123.5,es-social-retargeting-q1
DEAL-00426,Nordfit Equipment,2025-04-15,,New,1937.99,es-search-brand-q1
DEAL-00427,Nordfit Equipment,2025-04-16,2025-04-19,Lost,1994.19,GYM_PROMO_OLD
DEAL-00428,Nordfit Equipment,2025-04-16,2025-05-05,Won,2508.64,es-sponsored-wholesale-q1
DEAL-00429,Nordfit Equipment,2025-04-19,2025-05-25,Won,3949.04,es-sponsored-wholesale-q1
DEAL-00430,Nordfit Equipment,2025-04-20,2025-05-30,Won,1903.68,old campaign?
DEAL-00431,Nordfit Equipment,2025-04-20,2025-05-09,Won,3216.25,es-sponsored-wholesale-q1
DEAL-00432,Nordfit Equipment,2025-04-20,2025-06-16,Lost,4621.66,es-sponsored-wholesale-q2
DEAL-00433,Nordfit Equipment,2025-04-20,2025-06-09,Won,427.28,
DEAL-00434,Nordfit Equipment,2025-04-21,,New,3833.68,es-social-prospecting-q1
DEAL-00435,Nordfit Equipment,2025-04-22,2025-06-08,Lost,2998.86,ES-SHOPPING-GENERIC-Q1 (COPY)
DEAL-00436,Nordfit Equipment,2025-04-22,2025-06-14,Won,4335.8,
DEAL-00437,Nordfit Equipment,2025-04-23,,Qualified,4488.85,es-shopping
DEAL-00438,Nordfit Equipment,2025-04-25,2025-06-07,Won,3196.82,es-sponsored-wholesale-q1
DEAL-00439,Nordfit Equipment,2025-04-27,2025-06-11,Won,2132.46,GYM_PROMO_OLD
DEAL-00440,Nordfit Equipment,2025-04-28,2025-05-12,Lost,4578.56,es-shopping-generic-q2
DEAL-00441,Nordfit Equipment,2025-05-02,2025-05-29,Won,3644.8,GYM_PROMO_OLD
DEAL-00442,Nordfit Equipment,2025-05-02,2025-06-14,Won,1428.93,es-social-retargeting-q1
DEAL-00443,Nordfit Equipment,2025-05-02,,Qualified,3041.16,es-sponsored-wholesale-q1
DEAL-00444,Nordfit Equipment,2025-05-02,,New,3768.48,
DEAL-00445,Nordfit Equipment,2025-05-03,2025-05-07,Won,3333.35,es-sponsored-wholesale-q1
DEAL-00446,Nordfit Equipment,2025-05-06,2025-06-05,Lost,1530.26,es-search-brand-q2
DEAL-00447,Nordfit Equipment,2025-05-07,,Qualified,274.98,
DEAL-00448,Nordfit Equipment,2025-05-08,2025-06-13,Won,4929.81,
DEAL-00449,Nordfit Equipment,2025-05-08,2025-07-05,Won,3716.99,es-sponsored-wholesale-q2
DEAL-00450,Nordfit Equipment,2025-05-08,,New,1617.82,es-shopping-generic-q1
DEAL-00451,Nordfit Equipment,2025-05-08,2025-07-04,Won,3039.82,es-sponsored-wholesale-q1
DEAL-00452,Nordfit Equipment,2025-05-10,,New,2152.02,es-search-brand-q2
DEAL-00453,Nordfit Equipment,2025-05-16,,Qualified,846.07,instagram dm
DEAL-00454,Nordfit Equipment,2025-05-16,2025-06-24,Won,1579.17,es-search-brand-q1
DEAL-00455,Nordfit Equipment,2025-05-18,,New,1642.04,
DEAL-00456,Nordfit Equipment,2025-05-22,2025-07-11,Lost,819.18,es-sponsored-wholesale-q2
DEAL-00457,Nordfit Equipment,2025-05-22,2025-06-28,Lost,1213.21,es search brand q1??
DEAL-00458,Nordfit Equipment,2025-05-24,2025-06-19,Lost,229.61,es-social-prospecting-q1
DEAL-00459,Nordfit Equipment,2025-05-24,2025-07-08,Lost,339.94,ES-SPONSORED-WHOLESALE-Q1 (COPY)
DEAL-00460,Nordfit Equipment,2025-05-25,,New,4261.33,old campaign?
DEAL-00461,Nordfit Equipment,2025-05-28,2025-07-23,Lost,677.61,es-shopping-generic-q1
DEAL-00462,Nordfit Equipment,2025-05-28,2025-07-05,Won,1943.13,TBD
DEAL-00463,Nordfit Equipment,2025-05-28,2025-06-15,Lost,3074.6,Organic Search
DEAL-00464,Nordfit Equipment,2025-05-28,2025-06-05,Won,948.2,es-shopping-generic-q1
DEAL-00465,Nordfit Equipment,2025-05-29,2025-06-08,Lost,431.0,es-shopping-generic-q2
DEAL-00466,Nordfit Equipment,2025-05-31,,New,3150.78,es-social-retargeting-q2
DEAL-00467,Nordfit Equipment,2025-05-31,,Qualified,968.95,GYM_PROMO_OLD
DEAL-00468,Nordfit Equipment,2025-06-04,2025-07-17,Won,2113.35,Organic Search
DEAL-00469,Nordfit Equipment,2025-06-07,2025-06-29,Won,4249.34,ES-SOCIAL-RETARGETING-Q2 (COPY)
DEAL-00470,Nordfit Equipment,2025-06-08,2025-06-20,Lost,1132.8,instagram dm
DEAL-00471,Nordfit Equipment,2025-06-09,2025-07-27,Lost,1542.65,old campaign?
DEAL-00472,Nordfit Equipment,2025-06-13,,New,1791.58,es-search-brand-q2
DEAL-00473,Nordfit Equipment,2025-06-13,2025-08-04,Won,440.77,es shopping generic q1??
DEAL-00474,Nordfit Equipment,2025-06-14,2025-08-07,Won,4347.35,es-search-brand-q2
DEAL-00475,Nordfit Equipment,2025-06-15,2025-07-14,Won,280.35,es-shopping-generic-q1
DEAL-00476,Nordfit Equipment,2025-06-16,,Qualified,3095.16,n/a
DEAL-00477,Nordfit Equipment,2025-06-16,2025-07-24,Won,3700.49,es-search-brand-q1
DEAL-00478,Nordfit Equipment,2025-06-17,,Qualified,3814.55,
DEAL-00479,Nordfit Equipment,2025-06-17,2025-07-08,Lost,4247.03,
DEAL-00480,Nordfit Equipment,2025-06-17,,New,1104.09,es-search-brand-q1
DEAL-00481,Nordfit Equipment,2025-06-21,2025-06-29,Won,4420.29,es-social-prospecting-q1
DEAL-00482,Nordfit Equipment,2025-06-24,2025-07-14,Lost,563.15,ES-SOCIAL-PROSPECTING-Q2 (COPY)
DEAL-00483,Nordfit Equipment,2025-06-24,2025-07-11,Lost,4446.67,gym promo old??
DEAL-00484,Nordfit Equipment,2025-06-25,2025-08-13,Won,2931.31,GYM_PROMO_OLD
DEAL-00485,Nordfit Equipment,2025-06-27,2025-07-15,Lost,435.64,es-social-retargeting-q2
DEAL-00486,Nordfit Equipment,2025-07-02,2025-08-12,Won,767.59,es-social-prospecting-q1
DEAL-00487,Nordfit Equipment,2025-07-03,,New,1920.73,
DEAL-00488,Nordfit Equipment,2025-07-08,,New,4508.38,es-shopping-generic-q1
DEAL-00489,Nordfit Equipment,2025-07-09,,Qualified,1559.47,es-shopping-generic-q1
DEAL-00490,Nordfit Equipment,2025-07-10,2025-07-23,Lost,2425.8,instagram dm
DEAL-00491,Nordfit Equipment,2025-07-11,2025-07-19,Won,3183.24,es-search-brand-q3
DEAL-00492,Nordfit Equipment,2025-07-12,2025-08-17,Won,3483.88,
DEAL-00493,Nordfit Equipment,2025-07-13,2025-07-25,Won,850.18,es-shopping-generic-q2
DEAL-00494,Nordfit Equipment,2025-07-16,2025-08-01,Lost,2873.86,
DEAL-00495,Nordfit Equipment,2025-07-18,2025-08-04,Lost,2572.76,es-search-brand-q3
DEAL-00496,Nordfit Equipment,2025-07-20,2025-08-17,Lost,4252.94,es-shopping-generic-q3
DEAL-00497,Nordfit Equipment,2025-07-20,2025-08-04,Won,2927.46,
DEAL-00498,Nordfit Equipment,2025-07-22,2025-08-28,Won,2998.9,es-social-pr
DEAL-00499,Nordfit Equipment,2025-07-22,2025-07-31,Lost,2675.64,GYM_PROMO_OLD (COPY)
DEAL-00500,Nordfit Equipment,2025-07-25,,New,3105.62,es-search-brand-q1
DEAL-00501,Nordfit Equipment,2025-07-26,2025-09-22,Lost,4603.16,es-search-brand-q1
DEAL-00502,Nordfit Equipment,2025-07-26,2025-08-31,Lost,4108.26,es-sponsored-wholesale-q1
DEAL-00503,Nordfit Equipment,2025-07-29,2025-08-04,Lost,2800.55,es-social-retargeting-q2
DEAL-00504,Nordfit Equipment,2025-07-30,2025-09-16,Lost,2894.37,es-search-brand-q1
DEAL-00505,Nordfit Equipment,2025-08-03,,New,691.1,
DEAL-00506,Nordfit Equipment,2025-08-06,2025-09-08,Lost,3279.89,
DEAL-00507,Nordfit Equipment,2025-08-07,2025-08-26,Won,4709.43,es-sponsored-wholesale-q2
DEAL-00508,Nordfit Equipment,2025-08-07,2025-10-02,Won,425.36,Organic Search
DEAL-00509,Nordfit Equipment,2025-08-08,,New,4637.63,unknown source
DEAL-00510,Nordfit Equipment,2025-08-12,2025-10-06,Won,4630.44,
DEAL-00511,Nordfit Equipment,2025-08-14,2025-10-10,Won,2292.24,
DEAL-00512,Nordfit Equipment,2025-08-14,2025-08-27,Lost,261.17,es-search-brand-q1
DEAL-00513,Nordfit Equipment,2025-08-15,2025-09-30,Won,476.14,es-social-retargeting-q2
DEAL-00514,Nordfit Equipment,2025-08-22,2025-08-26,Won,1887.98,old campaign?
DEAL-00515,Nordfit Equipment,2025-08-22,2025-08-26,Won,3552.27,instagram dm
DEAL-00516,Nordfit Equipment,2025-08-24,2025-09-16,Won,2864.91,es-sponsored-wholesale-q1
DEAL-00517,Nordfit Equipment,2025-08-28,,Qualified,3005.25,
DEAL-00518,Nordfit Equipment,2025-09-01,2025-10-30,Lost,4873.23,ES-SOCIAL-RETARGETING-Q3 (COPY)
DEAL-00519,Nordfit Equipment,2025-09-01,2025-10-18,Won,549.59,es-search-brand-q1
DEAL-00520,Nordfit Equipment,2025-09-01,2025-10-06,Won,3914.21,
DEAL-00521,Nordfit Equipment,2025-09-02,2025-10-30,Won,896.93,es-search-brand-q2
DEAL-00522,Nordfit Equipment,2025-09-02,2025-10-30,Won,544.18,
DEAL-00523,Nordfit Equipment,2025-09-03,,New,4302.23,es-social-prospecting-q1
DEAL-00524,Nordfit Equipment,2025-09-03,,New,2379.55,google ad
DEAL-00525,Nordfit Equipment,2025-09-03,2025-10-28,Lost,1953.86,gym promo old??
DEAL-00526,Nordfit Equipment,2025-09-05,2025-09-09,Won,593.0,es-social-retargeting-q2
DEAL-00527,Nordfit Equipment,2025-09-07,2025-09-24,Lost,3789.2,
DEAL-00528,Nordfit Equipment,2025-09-07,2025-10-11,Won,430.34,es-search-brand-q1
DEAL-00529,Nordfit Equipment,2025-09-07,2025-09-14,Won,2950.91,
DEAL-00530,Nordfit Equipment,2025-09-10,2025-10-09,Lost,1062.53,es-social-prospecting-q1
DEAL-00531,Nordfit Equipment,2025-09-10,,Qualified,3755.4,
DEAL-00532,Nordfit Equipment,2025-09-12,2025-09-25,Won,1020.33,es-social-retargeting-q3
DEAL-00533,Nordfit Equipment,2025-09-12,2025-10-05,Lost,4662.87,es-sponsored-wholesale-q2
DEAL-00534,Nordfit Equipment,2025-09-15,2025-11-04,Won,2774.75,es-social-retargeting-q2
DEAL-00535,Nordfit Equipment,2025-09-16,,New,419.4,es-sponsored-wholesale-q2
DEAL-00536,Nordfit Equipment,2025-09-16,,Qualified,400.39,es-social-prospecting-q1
DEAL-00537,Nordfit Equipment,2025-09-16,2025-09-20,Won,1649.69,GYM_PROMO_OLD
DEAL-00538,Nordfit Equipment,2025-09-25,,Qualified,2400.45,es-social-retargeting-q2
DEAL-00539,Nordfit Equipment,2025-09-26,2025-10-14,Won,2557.68,
DEAL-00540,Nordfit Equipment,2025-09-29,2025-10-17,Won,4439.55,es-sponsored-wholesale-q1
DEAL-00541,Nordfit Equipment,2025-09-29,2025-10-30,Won,2937.88,
DEAL-00542,Nordfit Equipment,2025-09-30,2025-11-08,Won,4506.73,
DEAL-00543,Nordfit Equipment,2025-10-02,,New,2389.28,
DEAL-00544,Nordfit Equipment,2025-10-04,2025-11-26,Lost,4868.43,es-social-retargeting-q2
DEAL-00545,Nordfit Equipment,2025-10-06,2025-10-23,Won,2921.87,google ad
DEAL-00546,Nordfit Equipment,2025-10-06,,New,3922.51,facebook
DEAL-00547,Nordfit Equipment,2025-10-07,2025-11-24,Won,4269.73,es-sponsored-wholesale-q2
DEAL-00548,Nordfit Equipment,2025-10-08,,Qualified,4897.08,es-social-prospecting-q2
DEAL-00549,Nordfit Equipment,2025-10-10,2025-12-02,Won,4728.69,
DEAL-00550,Nordfit Equipment,2025-10-12,2025-10-17,Won,3231.19,es-social-retargeting-q1
DEAL-00551,Nordfit Equipment,2025-10-13,2025-10-25,Won,2163.1,
DEAL-00552,Nordfit Equipment,2025-10-13,2025-10-30,Lost,1735.47,es-social-retargeting-q2
DEAL-00553,Nordfit Equipment,2025-10-13,,Qualified,3179.11,es-sponsored-wholesale-q2
DEAL-00554,Nordfit Equipment,2025-10-14,,Qualified,3614.21,es-shopping-generic-q1
DEAL-00555,Nordfit Equipment,2025-10-21,2025-11-03,Won,3315.8,es-search-brand-q3
DEAL-00556,Nordfit Equipment,2025-10-21,2025-11-22,Lost,803.42,es-social-prospecting-q4
DEAL-00557,Nordfit Equipment,2025-10-21,2025-11-13,Won,3886.54,es-shopping-generic-q3
DEAL-00558,Nordfit Equipment,2025-10-22,2025-11-20,Won,3282.0,es-shopping-generic-q4
DEAL-00559,Nordfit Equipment,2025-10-22,2025-11-22,Lost,1599.46,es-shopping-generic-q3
DEAL-00560,Nordfit Equipment,2025-10-23,2025-10-29,Won,3625.44,walk-in
DEAL-00561,Nordfit Equipment,2025-10-23,2025-11-17,Lost,364.63,es social prospecting q2??
DEAL-00562,Nordfit Equipment,2025-10-24,,New,2827.83,es-social-prospecting-q1
DEAL-00563,Nordfit Equipment,2025-10-24,2025-11-16,Won,2036.61,
DEAL-00564,Nordfit Equipment,2025-10-26,2025-12-01,Won,2494.43,
